codigo_usuario;Celular;genero;idade;cidade;estado
69805;61326268896;M;62;Tasso Fragoso;MA
75090;65758188325;M;24;Tasso Fragoso;MA
78749;69307945566;F;56;Tasso Fragoso;MA
94825;85217158655;F;28;Tasso Fragoso;MA
10818;11337174126;F;43;Tutóia;MA
11000;11390382167;F;67;Tutóia;MA
16358;13709475294;F;27;Tutóia;MA
24657;17849258849;M;69;Tutóia;MA
41911;32794501109;F;47;Tutóia;MA
48482;39262322705;F;27;Tutóia;MA
55060;45789331711;F;30;Tutóia;MA
55966;46670253473;M;42;Tutóia;MA
61321;52120651368;M;37;Tutóia;MA
63133;53829777577;M;34;Tutóia;MA
71127;61907504224;F;25;Tutóia;MA
74059;64770915283;F;33;Tutóia;MA
74260;64925613281;F;79;Tutóia;MA
81267;71854055879;M;80;Tutóia;MA
85788;76240376779;M;26;Tutóia;MA
88887;79370477781;F;54;Tutóia;MA
17048;14140619740;F;40;Acauã;PI
19901;15487687405;M;73;Acauã;PI
33660;24655769027;M;23;Acauã;PI
57283;47983089064;M;64;Acauã;PI
59638;51267626726;M;15;Acauã;PI
61845;52606058002;F;49;Acauã;PI
70903;61814269599;F;55;Acauã;PI
71317;61999171412;M;54;Acauã;PI
73974;64692480049;F;20;Acauã;PI
81284;71861831410;F;77;Acauã;PI
83445;73889158965;M;32;Acauã;PI
99039;89350076984;M;35;Acauã;PI
13767;12449664131;F;79;Amarante;PI
20034;15546906592;M;16;Amarante;PI
23387;17261041685;M;68;Amarante;PI
37403;28400643926;F;34;Amarante;PI
45716;36583097719;F;41;Amarante;PI
45775;36630118506;M;72;Amarante;PI
48068;38797127972;M;41;Amarante;PI
48448;39230527226;F;78;Amarante;PI
60238;51549096344;M;31;Amarante;PI
60563;51678983198;M;43;Amarante;PI
62848;53580687778;M;55;Amarante;PI
68715;59396212191;M;70;Amarante;PI
78638;69218523622;F;50;Amarante;PI
79798;71227671602;F;19;Amarante;PI
86313;76725214399;M;28;Amarante;PI
98108;88392188391;F;19;Amarante;PI
103379;93565662096;F;22;Amarante;PI
109181;99286688764;M;17;Amarante;PI
17536;14356862998;F;24;Avelino Lopes;PI
18288;14696217063;F;23;Avelino Lopes;PI
20466;15741621293;F;15;Avelino Lopes;PI
30559;21790468282;F;26;Avelino Lopes;PI
36490;27474006396;F;31;Avelino Lopes;PI
39692;31352716423;F;37;Avelino Lopes;PI
41302;32215463498;M;33;Avelino Lopes;PI
46993;37760617445;M;36;Avelino Lopes;PI
57215;47913949516;F;44;Avelino Lopes;PI
58175;48885077917;F;46;Avelino Lopes;PI
70529;61655777176;F;62;Avelino Lopes;PI
79468;69957540023;F;69;Barra do Guarita;RS
84517;74914960876;F;34;Barra do Guarita;RS
85711;76172960037;M;24;Barra do Guarita;RS
86527;76921814773;F;39;Barra do Guarita;RS
95242;85558761217;M;28;Barra do Guarita;RS
100618;91502030230;F;52;Barra do Guarita;RS
104104;94284782573;F;22;Barra do Guarita;RS
106550;96662400801;M;55;Barra do Guarita;RS
107954;98141213976;F;74;Barra do Guarita;RS
15938;13518701287;F;56;Boa Vista das Missões;RS
25963;18534371080;F;65;Boa Vista das Missões;RS
30056;21557566783;M;72;Boa Vista das Missões;RS
34982;25955083590;M;68;Boa Vista das Missões;RS
36501;27490701631;F;61;Boa Vista das Missões;RS
36651;27618420790;M;66;Boa Vista das Missões;RS
44727;35610578270;M;70;Boa Vista das Missões;RS
51191;41943946162;M;66;Boa Vista das Missões;RS
63743;54447699216;M;19;Boa Vista das Missões;RS
68622;59323581067;F;24;Boa Vista das Missões;RS
69647;61260537194;F;43;Boa Vista das Missões;RS
73737;64469702808;M;16;Boa Vista das Missões;RS
81857;72359898783;M;53;Boa Vista das Missões;RS
83061;73539627796;M;28;Boa Vista das Missões;RS
90809;81641683636;M;35;Boa Vista das Missões;RS
99306;89597490599;M;72;Boa Vista das Missões;RS
10912;11361585786;F;42;Bom Retiro do Sul;RS
12020;11715474103;F;73;Bom Retiro do Sul;RS
13404;12294361741;F;64;Bom Retiro do Sul;RS
24022;17556728219;M;34;Bom Retiro do Sul;RS
35486;26510128936;F;59;Bom Retiro do Sul;RS
36867;27809421075;F;21;Bom Retiro do Sul;RS
37841;28753507988;M;46;Bom Retiro do Sul;RS
39216;31140161700;F;53;Bom Retiro do Sul;RS
48250;38943295999;F;71;Bom Retiro do Sul;RS
57091;47792317693;M;27;Bom Retiro do Sul;RS
69696;61281638587;M;24;Bom Retiro do Sul;RS
84124;74590321236;M;16;Bom Retiro do Sul;RS
87583;77984496899;F;40;Bom Retiro do Sul;RS
91911;82363027720;F;55;Bom Retiro do Sul;RS
99144;89454705838;F;55;Bom Retiro do Sul;RS
100771;91568706363;F;55;Bom Retiro do Sul;RS
11245;11474185964;M;68;Cacequi;RS
19442;15307643347;F;78;Cacequi;RS
26898;18954745032;M;53;Cacequi;RS
28406;19710573110;F;39;Cacequi;RS
33360;24377068924;F;47;Cacequi;RS
33650;24648258081;M;35;Cacequi;RS
40727;31805292104;M;33;Cacequi;RS
48643;39403988449;F;15;Cacequi;RS
52980;43689222156;M;56;Cacequi;RS
58544;49331463041;M;59;Cacequi;RS
59214;49944126977;F;22;Cacequi;RS
63752;54457464504;M;21;Cacequi;RS
67662;58369631285;M;19;Cacequi;RS
68715;59396212191;F;46;Cacequi;RS
71868;62638779466;M;77;Cacequi;RS
72949;63647477333;M;18;Cacequi;RS
81333;71884872761;M;77;Cacequi;RS
81748;72254519462;F;65;Cacequi;RS
86170;76608118117;M;70;Cacequi;RS
87867;78337977131;F;34;Cacequi;RS
94577;84888908200;F;50;Cacequi;RS
10659;11292201701;F;55;Cambará do Sul;RS
12859;11959404828;F;41;Cambará do Sul;RS
20061;15560984687;M;54;Cambará do Sul;RS
29016;19985912610;F;29;Cambará do Sul;RS
31689;22671284971;F;31;Cambará do Sul;RS
31951;22905762790;F;56;Cambará do Sul;RS
39975;31474568577;M;68;Cambará do Sul;RS
42979;33869679030;F;28;Cambará do Sul;RS
54537;45295949656;F;75;Cambará do Sul;RS
56359;47121202641;M;26;Cambará do Sul;RS
64068;54710770444;M;41;Cambará do Sul;RS
64256;54872449721;M;73;Cambará do Sul;RS
70041;61444137471;M;49;Cambará do Sul;RS
80424;71486996220;M;78;Cambará do Sul;RS
85573;75955878695;M;76;Cambará do Sul;RS
101339;91813239178;M;78;Cambará do Sul;RS
10758;11320254981;F;76;Cândido Godói;RS
18974;14998145515;M;78;Cândido Godói;RS
19289;15249179332;F;73;Cândido Godói;RS
25568;18365800813;M;37;Cândido Godói;RS
27204;19200081049;F;29;Cândido Godói;RS
30790;21899121579;F;56;Cândido Godói;RS
31852;22809993839;M;45;Cândido Godói;RS
36119;27151429497;M;66;Cândido Godói;RS
43252;34219191705;M;78;Cândido Godói;RS
46857;37647351865;M;33;Cândido Godói;RS
51871;42600009272;M;23;Cândido Godói;RS
55934;46647892633;M;18;Cândido Godói;RS
69929;61384230654;F;35;Cândido Godói;RS
71175;61937461440;F;38;Cândido Godói;RS
71907;62671825715;M;19;Cândido Godói;RS
89367;79793093304;F;75;Cândido Godói;RS
91700;82184849836;M;28;Cândido Godói;RS
93221;83626079701;M;34;Cândido Godói;RS
99461;89750835999;M;69;Cândido Godói;RS
12590;11879251758;M;70;Capão do Cipó;RS
12632;11892766388;F;56;Capão do Cipó;RS
15725;13428457570;M;22;Capão do Cipó;RS
19257;15235057909;F;37;Capão do Cipó;RS
23666;17400652660;F;71;Capão do Cipó;RS
25979;18541998831;M;46;Capão do Cipó;RS
35296;26321401357;F;35;Capão do Cipó;RS
42846;33752593373;F;31;Capão do Cipó;RS
45967;36788373477;F;27;Capão do Cipó;RS
56037;46730687688;M;28;Capão do Cipó;RS
62103;52824114904;F;60;Capão do Cipó;RS
69860;61348046022;F;44;Capão do Cipó;RS
69913;61377062909;F;62;Capão do Cipó;RS
70076;61461501877;M;77;Capão do Cipó;RS
71521;62292595742;F;16;Capão do Cipó;RS
74339;64982323281;M;17;Capão do Cipó;RS
83964;74450380067;F;51;Capão do Cipó;RS
91143;81793860639;F;51;Capão do Cipó;RS
92742;83227955417;M;50;Capão do Cipó;RS
93883;84302575792;F;65;Capão do Cipó;RS
20153;15600797960;F;75;Carlos Gomes;RS
28524;19765536712;F;78;Carlos Gomes;RS
49381;41137946035;F;72;Carlos Gomes;RS
51380;42166361417;M;63;Carlos Gomes;RS
54470;45241465240;F;68;Carlos Gomes;RS
60902;51819973223;F;19;Carlos Gomes;RS
72009;62759569201;F;42;Carlos Gomes;RS
74784;65462939137;F;45;Carlos Gomes;RS
78178;68722562933;F;78;Carlos Gomes;RS
90425;81476659126;M;79;Carlos Gomes;RS
95604;85867143153;F;55;Carlos Gomes;RS
104311;94475513697;F;28;Carlos Gomes;RS
19489;15326506454;F;33;Cerro Grande;RS
20589;15801887418;M;47;Cerro Grande;RS
29237;21195879375;M;43;Cerro Grande;RS
35502;26521497621;M;24;Cerro Grande;RS
38010;28918336258;F;71;Cerro Grande;RS
41625;32526662810;F;15;Cerro Grande;RS
49353;41126470369;F;58;Cerro Grande;RS
49385;41139680292;M;29;Cerro Grande;RS
52446;43182938299;M;59;Cerro Grande;RS
63694;54401616016;M;61;Cerro Grande;RS
66026;56683479370;M;22;Cerro Grande;RS
66416;57126883827;M;24;Cerro Grande;RS
70161;61497129197;M;41;Cerro Grande;RS
71333;62121671193;M;40;Cerro Grande;RS
71394;62185268918;M;33;Cerro Grande;RS
75731;66430943419;M;22;Cerro Grande;RS
77803;68400133532;F;78;Cerro Grande;RS
89817;81210615475;F;16;Cerro Grande;RS
91848;82308500003;M;23;Cerro Grande;RS
92018;82453992091;M;16;Cerro Grande;RS
94947;85309144484;F;37;Cerro Grande;RS
96583;86855839088;M;60;Cerro Grande;RS
100504;91454437900;F;47;Cerro Grande;RS
108046;98214715830;M;22;Cerro Grande;RS
108803;98881947033;M;41;Cerro Grande;RS
23064;17126113494;M;78;Chuvisca;RS
29618;21360706527;F;43;Chuvisca;RS
39034;29891093440;F;30;Chuvisca;RS
47970;38716883509;F;31;Chuvisca;RS
52235;42894838518;M;26;Chuvisca;RS
87162;77624742431;M;74;Chuvisca;RS
102165;92470192515;F;42;Chuvisca;RS
10234;11173463979;M;34;Coqueiros do Sul;RS
11977;11701346293;M;21;Coqueiros do Sul;RS
15790;13454722018;M;51;Coqueiros do Sul;RS
19720;15419760239;M;62;Coqueiros do Sul;RS
20036;15549153548;M;27;Coqueiros do Sul;RS
34791;25772137039;F;68;Coqueiros do Sul;RS
37315;28315451309;F;56;Coqueiros do Sul;RS
42769;33684972925;M;44;Coqueiros do Sul;RS
68539;59252399399;M;53;Coqueiros do Sul;RS
70680;61712648728;F;58;Coqueiros do Sul;RS
81063;71772653657;M;70;Coqueiros do Sul;RS
90757;81617412715;M;70;Coqueiros do Sul;RS
91728;82212663432;F;59;Coqueiros do Sul;RS
92637;83147146679;F;50;Coqueiros do Sul;RS
98598;88843897222;F;73;Coqueiros do Sul;RS
105170;95382065424;F;37;Coqueiros do Sul;RS
107065;97245255175;M;39;Coqueiros do Sul;RS
107381;97529739196;F;48;Coqueiros do Sul;RS
11621;11589193701;F;29;Cristal do Sul;RS
17243;14222077849;M;28;Cristal do Sul;RS
23491;17315744661;F;45;Cristal do Sul;RS
35426;26456000940;M;20;Cristal do Sul;RS
38439;29378288810;F;79;Cristal do Sul;RS
41568;32479316343;F;58;Cristal do Sul;RS
42147;33130797102;M;49;Cristal do Sul;RS
49735;41280185650;M;73;Cristal do Sul;RS
51333;42127717274;F;47;Cristal do Sul;RS
54085;44779877066;M;75;Cristal do Sul;RS
74492;65224826718;F;25;Cristal do Sul;RS
78006;68578722151;M;28;Cristal do Sul;RS
83739;74261946693;M;57;Cristal do Sul;RS
92141;82584770366;M;62;Cristal do Sul;RS
99303;89595559369;F;27;Cristal do Sul;RS
103238;93439647587;F;30;Cristal do Sul;RS
19319;15261232873;F;39;Dois Irmãos;RS
32770;23721551832;M;78;Dois Irmãos;RS
36162;27180959552;M;39;Dois Irmãos;RS
44961;35824327040;F;15;Dois Irmãos;RS
49212;39931375631;F;62;Dois Irmãos;RS
61282;51985067297;M;74;Dois Irmãos;RS
64689;55366460850;M;78;Dois Irmãos;RS
81662;72178097583;M;47;Dois Irmãos;RS
96601;86868562935;F;18;Dois Irmãos;RS
99620;89905341696;F;72;Dois Irmãos;RS
101494;91880164319;F;73;Dois Irmãos;RS
10575;11269984971;F;41;Doutor Ricardo;RS
11058;11409325082;M;21;Doutor Ricardo;RS
14238;12660213357;M;29;Doutor Ricardo;RS
15238;13214003364;F;80;Doutor Ricardo;RS
17089;14156106129;M;27;Doutor Ricardo;RS
29531;21326150856;F;44;Doutor Ricardo;RS
30796;21902515889;M;56;Doutor Ricardo;RS
36568;27548547352;F;25;Doutor Ricardo;RS
39104;29954528674;F;20;Doutor Ricardo;RS
54932;45665177861;M;33;Doutor Ricardo;RS
58429;49219469219;F;38;Doutor Ricardo;RS
59510;51208207609;M;59;Doutor Ricardo;RS
67932;58591172394;F;29;Doutor Ricardo;RS
73591;64335567415;M;67;Doutor Ricardo;RS
79050;69565830419;F;72;Doutor Ricardo;RS
79755;71211045598;M;27;Doutor Ricardo;RS
82791;73305509238;M;20;Doutor Ricardo;RS
86000;76448697788;M;74;Doutor Ricardo;RS
88448;78869325165;F;33;Doutor Ricardo;RS
92710;83208538687;M;52;Doutor Ricardo;RS
97058;87362843274;F;69;Doutor Ricardo;RS
103369;93557226492;F;74;Doutor Ricardo;RS
28121;19588529598;M;66;Erechim;RS
29873;21484869497;M;64;Erechim;RS
31120;22190591945;F;57;Erechim;RS
42025;32896639825;F;35;Erechim;RS
51359;42146665237;M;74;Erechim;RS
59294;51118446673;F;43;Erechim;RS
60074;51472465593;F;33;Erechim;RS
66232;56851448207;F;44;Erechim;RS
78604;69195036419;F;79;Erechim;RS
86870;77358747837;F;43;Erechim;RS
89986;81285397424;M;24;Erechim;RS
92834;83305261901;M;67;Erechim;RS
93945;84364383058;F;66;Erechim;RS
95502;85776781404;F;20;Erechim;RS
103785;93895998037;F;63;Erechim;RS
109372;99457813530;F;52;Erechim;RS
109693;99755324629;M;70;Erechim;RS
14923;12958592285;F;32;Estação;RS
16835;13935395663;M;73;Estação;RS
26163;18634105580;F;23;Estação;RS
28483;19747313304;F;45;Estação;RS
36178;27198507231;F;48;Estação;RS
40455;31689604870;M;45;Estação;RS
41306;32216890387;F;20;Estação;RS
44844;35707076491;F;70;Estação;RS
53794;44535984835;M;32;Estação;RS
58114;48836942055;M;51;Estação;RS
63789;54479146186;M;74;Estação;RS
67915;58576579536;M;23;Estação;RS
73663;64406609428;F;56;Estação;RS
84298;74740411192;F;28;Estação;RS
90213;81384857871;F;42;Estação;RS
99211;89503622888;F;25;Estação;RS
100044;91256856368;F;74;Estação;RS
100463;91437977634;M;34;Estação;RS
100677;91526709008;M;46;Estação;RS
100698;91533853962;F;29;Estação;RS
102437;92690690613;M;60;Estação;RS
106080;96258466606;F;15;Estação;RS
18097;14623903604;F;36;Faxinal do Soturno;RS
18739;14898584499;M;33;Faxinal do Soturno;RS
21531;16344152146;M;64;Faxinal do Soturno;RS
26073;18585198555;M;76;Faxinal do Soturno;RS
37996;28904751628;M;23;Faxinal do Soturno;RS
38850;29733277327;M;57;Faxinal do Soturno;RS
47624;38423264699;F;71;Faxinal do Soturno;RS
50292;41532907804;F;74;Faxinal do Soturno;RS
50961;41827977875;F;75;Faxinal do Soturno;RS
53178;43866638358;F;67;Faxinal do Soturno;RS
54623;45373580744;M;59;Faxinal do Soturno;RS
85124;75587615300;F;77;Faxinal do Soturno;RS
90956;81707263598;F;32;Faxinal do Soturno;RS
91863;82321740581;F;61;Faxinal do Soturno;RS
100132;91291023649;F;37;Faxinal do Soturno;RS
103497;93665527895;M;17;Faxinal do Soturno;RS
108466;98572142682;F;31;Faxinal do Soturno;RS
27100;19153001095;F;51;Forquetinha;RS
43871;34776515785;M;51;Forquetinha;RS
44953;35819592400;M;30;Forquetinha;RS
51887;42616674473;M;45;Forquetinha;RS
64981;55610059580;M;71;Forquetinha;RS
66540;57235277749;F;35;Forquetinha;RS
70601;61684085462;F;44;Forquetinha;RS
75189;65841701934;M;75;Forquetinha;RS
75212;65855824220;M;33;Forquetinha;RS
85596;75973229369;M;42;Forquetinha;RS
89587;79997522929;M;19;Forquetinha;RS
90484;81501233313;F;16;Forquetinha;RS
91680;82164340726;F;33;Forquetinha;RS
97561;87825770938;F;34;Forquetinha;RS
100001;91237049349;M;17;Forquetinha;RS
101683;91966364385;M;34;Forquetinha;RS
16186;13630726214;F;62;Getúlio Vargas;RS
19839;15465396874;M;22;Getúlio Vargas;RS
27834;19468302659;F;48;Getúlio Vargas;RS
28151;19605616219;F;37;Getúlio Vargas;RS
32891;23836669578;M;61;Getúlio Vargas;RS
40139;31551828913;M;41;Getúlio Vargas;RS
50116;41458886492;F;69;Getúlio Vargas;RS
55255;45950971330;M;30;Getúlio Vargas;RS
58000;48728017035;M;39;Getúlio Vargas;RS
58018;48747857045;F;29;Getúlio Vargas;RS
60383;51610279650;M;66;Getúlio Vargas;RS
65566;56264593014;M;39;Getúlio Vargas;RS
66583;57261150602;M;56;Getúlio Vargas;RS
66666;57336433776;M;32;Getúlio Vargas;RS
72157;62887075464;M;63;Getúlio Vargas;RS
77602;68234330326;M;66;Getúlio Vargas;RS
79110;69631265189;M;42;Getúlio Vargas;RS
79610;71151616354;F;23;Getúlio Vargas;RS
81901;72399117340;F;42;Getúlio Vargas;RS
88424;78854565965;M;30;Getúlio Vargas;RS
88815;79317033524;F;16;Getúlio Vargas;RS
91545;81960032902;M;37;Getúlio Vargas;RS
94191;84568141514;F;18;Getúlio Vargas;RS
99523;89807393569;M;17;Getúlio Vargas;RS
100810;91585351546;F;60;Getúlio Vargas;RS
13241;12224708281;F;51;Guaíba;RS
15206;13198190307;F;42;Guaíba;RS
24518;17785352200;F;28;Guaíba;RS
43619;34542174655;M;79;Guaíba;RS
64273;54887568403;M;16;Guaíba;RS
64522;55218158686;M;15;Guaíba;RS
69583;61228459053;F;27;Guaíba;RS
69890;61363977845;F;65;Guaíba;RS
70560;61666912978;F;48;Guaíba;RS
71626;62379912052;F;73;Guaíba;RS
76086;66722443104;F;57;Guaíba;RS
81078;71777970478;F;59;Guaíba;RS
87645;78153428165;M;65;Guaíba;RS
93716;84150495200;M;57;Guaíba;RS
100563;91482533217;F;78;Guaíba;RS
14493;12765307532;M;71;Ibarama;RS
18831;14936994957;M;61;Ibarama;RS
24196;17638060144;F;40;Ibarama;RS
24657;17849258849;F;22;Ibarama;RS
26809;18916107809;M;24;Ibarama;RS
40920;31873654889;F;38;Ibarama;RS
41423;32329656885;M;54;Ibarama;RS
53845;44580775698;F;36;Ibarama;RS
60700;51733336337;F;33;Ibarama;RS
64292;54904309962;F;46;Ibarama;RS
66075;56725274070;F;32;Ibarama;RS
71737;62510754079;F;46;Ibarama;RS
75775;66465896826;F;31;Ibarama;RS
80417;71484528727;F;41;Ibarama;RS
85885;76342003207;M;46;Ibarama;RS
91098;81772824232;F;77;Ibarama;RS
98510;88758615126;F;54;Ibarama;RS
103204;93412973485;F;80;Ibarama;RS
104708;94841077713;F;45;Ibarama;RS
11866;11663481745;M;17;Imbé;RS
13098;12157298573;M;78;Imbé;RS
13395;12292800054;F;65;Imbé;RS
15390;13291266141;M;19;Imbé;RS
15946;13522220526;F;71;Imbé;RS
19032;15132538116;F;44;Imbé;RS
21321;16242351783;M;44;Imbé;RS
21880;16490318911;F;29;Imbé;RS
22889;16947409884;F;21;Imbé;RS
24458;17760054469;M;39;Imbé;RS
39727;31365579305;M;30;Imbé;RS
54894;45632660998;M;61;Imbé;RS
57834;48576603599;M;50;Imbé;RS
61278;51980943828;F;35;Imbé;RS
61925;52678835986;M;65;Imbé;RS
64750;55414279333;F;69;Imbé;RS
80772;71648012843;F;61;Imbé;RS
88205;78639396120;M;80;Imbé;RS
89403;79823432209;F;34;Imbé;RS
91940;82389242050;F;23;Imbé;RS
98086;88361866201;M;17;Imbé;RS
98809;89140592471;F;29;Imbé;RS
99608;89886416204;M;76;Imbé;RS
10268;11184637420;M;55;Itacurubi;RS
34858;25829501193;F;70;Itacurubi;RS
51118;41911818134;M;72;Itacurubi;RS
56042;46733701323;M;56;Itacurubi;RS
57357;48154551194;F;33;Itacurubi;RS
65601;56297140061;M;43;Itacurubi;RS
69669;61271939024;F;42;Itacurubi;RS
70123;61481371190;F;67;Itacurubi;RS
85320;75779916624;F;34;Itacurubi;RS
88285;78726310551;F;29;Itacurubi;RS
105910;96113348503;F;70;Itacurubi;RS
10241;11175539256;M;27;Jacuizinho;RS
13593;12376458034;F;16;Jacuizinho;RS
14068;12576506991;F;70;Jacuizinho;RS
23643;17388333767;M;22;Jacuizinho;RS
30027;21545264623;F;78;Jacuizinho;RS
30338;21696321807;M;68;Jacuizinho;RS
38474;29411159054;M;22;Jacuizinho;RS
39281;31170154491;M;72;Jacuizinho;RS
40497;31703715383;F;62;Jacuizinho;RS
44988;35848718174;F;35;Jacuizinho;RS
49440;41165538163;F;42;Jacuizinho;RS
50140;41466761401;M;72;Jacuizinho;RS
50963;41828869786;F;64;Jacuizinho;RS
59393;51157994523;M;21;Jacuizinho;RS
64205;54820031819;F;31;Jacuizinho;RS
67576;58296317534;F;23;Jacuizinho;RS
72005;62757318226;F;58;Jacuizinho;RS
73740;64470192570;M;37;Jacuizinho;RS
75742;66441390274;M;51;Jacuizinho;RS
80532;71531132942;M;19;Jacuizinho;RS
88847;79338879004;M;33;Jacuizinho;RS
92177;82616190982;M;39;Jacuizinho;RS
94004;84415573724;M;78;Jacuizinho;RS
96189;86474111318;M;22;Jacuizinho;RS
97745;87962543794;M;58;Jacuizinho;RS
102324;92599666109;F;60;Jacuizinho;RS
104490;94634667565;F;35;Jacuizinho;RS
12801;11941404233;M;58;Lagoa Bonita do Sul;RS
18187;14657780571;M;33;Lagoa Bonita do Sul;RS
37035;27958537274;F;39;Lagoa Bonita do Sul;RS
41951;32832924071;F;34;Lagoa Bonita do Sul;RS
43187;34165067467;F;41;Lagoa Bonita do Sul;RS
47985;38729838505;M;77;Lagoa Bonita do Sul;RS
68151;58793365864;M;33;Lagoa Bonita do Sul;RS
68819;59487983971;F;54;Lagoa Bonita do Sul;RS
77147;67745644424;F;79;Lagoa Bonita do Sul;RS
79476;69965522501;F;69;Lagoa Bonita do Sul;RS
80791;71658723517;M;73;Lagoa Bonita do Sul;RS
86738;77250826735;M;21;Lagoa Bonita do Sul;RS
103096;93330037367;M;48;Lagoa Bonita do Sul;RS
108995;99149754282;F;22;Lagoa Bonita do Sul;RS
18082;14617615308;F;54;Lindolfo Collor;RS
24195;17637915223;F;49;Lindolfo Collor;RS
25835;18478929571;F;53;Lindolfo Collor;RS
31242;22291921839;M;54;Lindolfo Collor;RS
31911;22874307212;F;17;Lindolfo Collor;RS
61263;51974569132;M;76;Lindolfo Collor;RS
62207;52910668453;M;36;Lindolfo Collor;RS
